Query,Language,Intent,Terminal,Response
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
سیکیورٹی چیک کہاں ہے؟,Urdu,Baggage,Arrival,سیکیورٹی چیک آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگ ڈراپ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ڈراپ آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگ کلیکشن کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,چھوڑا ہوا سامان آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ری چیک آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج بیلٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج بیلٹ آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
گم شدہ سامان کہاں ہے؟,Urdu,Baggage,Arrival,گم شدہ سامان آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
زیادہ سائز کا بیگ کہاں ہے؟,Urdu,Baggage,Arrival,زیادہ سائز کا بیگ آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگیج کلیم کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
ٹرالی کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگیج ریپنگ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ریپنگ آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
خراب بیگ کہاں ہے؟,Urdu,Baggage,Arrival,خراب بیگ آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
گم بیگ کہاں ہے؟,Urdu,Baggage,Arrival,گم بیگ آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج انکوائری ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج انکوائری ڈیسک آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگ رکھنے کی جگہ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ رکھنے کی جگہ آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
ترجیحی بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,ترجیحی بیگیج آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگیج وزن کی حد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج وزن کی حد آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج میں تاخیر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج میں تاخیر آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
کسٹمز ایریا کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز ایریا آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
سیکیورٹی چیک کہاں ہے؟,Urdu,Baggage,Arrival,سیکیورٹی چیک آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگ ڈراپ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ڈراپ آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگ کلیکشن کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,چھوڑا ہوا سامان آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ری چیک آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج بیلٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج بیلٹ آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
گم شدہ سامان کہاں ہے؟,Urdu,Baggage,Arrival,گم شدہ سامان آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
زیادہ سائز کا بیگ کہاں ہے؟,Urdu,Baggage,Arrival,زیادہ سائز کا بیگ آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگیج کلیم کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
ٹرالی کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگیج ریپنگ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ریپنگ آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
خراب بیگ کہاں ہے؟,Urdu,Baggage,Arrival,خراب بیگ آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
گم بیگ کہاں ہے؟,Urdu,Baggage,Arrival,گم بیگ آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج انکوائری ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج انکوائری ڈیسک آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگ رکھنے کی جگہ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ رکھنے کی جگہ آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
ترجیحی بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,ترجیحی بیگیج آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگیج وزن کی حد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج وزن کی حد آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج میں تاخیر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج میں تاخیر آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
کسٹمز ایریا کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز ایریا آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
سیکیورٹی چیک کہاں ہے؟,Urdu,Baggage,Arrival,سیکیورٹی چیک آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگ ڈراپ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ڈراپ آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگ کلیکشن کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,چھوڑا ہوا سامان آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ری چیک آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج بیلٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج بیلٹ آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
گم شدہ سامان کہاں ہے؟,Urdu,Baggage,Arrival,گم شدہ سامان آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
زیادہ سائز کا بیگ کہاں ہے؟,Urdu,Baggage,Arrival,زیادہ سائز کا بیگ آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگیج کلیم کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
ٹرالی کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگیج ریپنگ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ریپنگ آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
خراب بیگ کہاں ہے؟,Urdu,Baggage,Arrival,خراب بیگ آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
گم بیگ کہاں ہے؟,Urdu,Baggage,Arrival,گم بیگ آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج انکوائری ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج انکوائری ڈیسک آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگ رکھنے کی جگہ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ رکھنے کی جگہ آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
ترجیحی بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,ترجیحی بیگیج آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگیج وزن کی حد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج وزن کی حد آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج میں تاخیر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج میں تاخیر آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
کسٹمز ایریا کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز ایریا آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
سیکیورٹی چیک کہاں ہے؟,Urdu,Baggage,Arrival,سیکیورٹی چیک آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگ ڈراپ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ڈراپ آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگ کلیکشن کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,چھوڑا ہوا سامان آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ری چیک آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج بیلٹ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج بیلٹ آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
گم شدہ سامان کہاں ہے؟,Urdu,Baggage,Arrival,گم شدہ سامان آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
زیادہ سائز کا بیگ کہاں ہے؟,Urdu,Baggage,Arrival,زیادہ سائز کا بیگ آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگیج کلیم کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج کلیم آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
ٹرالی کہاں ہے؟,Urdu,Baggage,Arrival,ٹرالی آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
بیگیج ریپنگ کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج ریپنگ آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
خراب بیگ کہاں ہے؟,Urdu,Baggage,Arrival,خراب بیگ آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
گم بیگ کہاں ہے؟,Urdu,Baggage,Arrival,گم بیگ آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگیج انکوائری ڈیسک کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج انکوائری ڈیسک آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگ رکھنے کی جگہ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ رکھنے کی جگہ آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
ترجیحی بیگیج کہاں ہے؟,Urdu,Baggage,Arrival,ترجیحی بیگیج آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگیج وزن کی حد کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج وزن کی حد آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
بیگیج میں تاخیر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج میں تاخیر آمد کے بیگیج ایریا میں بیلٹ 5 کے قریب ہے۔
کسٹمز ایریا کہاں ہے؟,Urdu,Baggage,Arrival,کسٹمز ایریا آمد کے بیگیج ایریا میں بیلٹ 6 کے قریب ہے۔
بیگیج اسکینر کہاں ہے؟,Urdu,Baggage,Arrival,بیگیج اسکینر آمد کے بیگیج ایریا میں بیلٹ 7 کے قریب ہے۔
سیکیورٹی چیک کہاں ہے؟,Urdu,Baggage,Arrival,سیکیورٹی چیک آمد کے بیگیج ایریا میں بیلٹ 8 کے قریب ہے۔
بیگ ڈراپ کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ڈراپ آمد کے بیگیج ایریا میں بیلٹ 1 کے قریب ہے۔
بیگ کلیکشن کہاں ہے؟,Urdu,Baggage,Arrival,بیگ کلیکشن آمد کے بیگیج ایریا میں بیلٹ 2 کے قریب ہے۔
چھوڑا ہوا سامان کہاں ہے؟,Urdu,Baggage,Arrival,چھوڑا ہوا سامان آمد کے بیگیج ایریا میں بیلٹ 3 کے قریب ہے۔
بیگ ری چیک کہاں ہے؟,Urdu,Baggage,Arrival,بیگ ری چیک آمد کے بیگیج ایریا میں بیلٹ 4 کے قریب ہے۔
میں اپنا سامان کہاں سے وصول کروں؟,ur,Find_Baggage_Belt,Arrival,براہ کرم اپنے سامان کے بیلٹ نمبر کے لیے فلائٹ انفارمیشن اسکرینز دیکھیں۔ وہ ارائیول ہال میں لگی ہوئی ہیں۔
کیا آپ فلائٹ QR604 کے لیے بیلٹ بتا سکتے ہیں؟,ur,Find_Baggage_Belt,Arrival,براہ کرم اپنے سامان کے بیلٹ نمبر کے لیے فلائٹ انفارمیشن اسکرینز دیکھیں۔ وہ ارائیول ہال میں لگی ہوئی ہیں۔
سامان وصول کرنے کی جگہ؟,ur,Find_Baggage_Belt,Arrival,بیگیج کلیم ایریا امیگریشن سے گزرنے کے فوراً بعد واقع ہے۔ براہ کرم نشانیوں کو دیکھیں۔
لندن کی فلائٹ کا سامان کس بیلٹ پر آئے گا؟,ur,Find_Baggage_Belt,Arrival,فلائٹ کے لیے مخصوص بیلٹ کی معلومات کیروسل کے اوپر لگی اسکرینوں پر دکھائی جاتی ہیں۔ براہ کرم اپنا فلائٹ نمبر تلاش کریں۔
ہمارے سوٹ کیس کہاں سے نکلیں گے؟,ur,Find_Baggage_Belt,Arrival,آپ کے سوٹ کیس آپ کی فلائٹ کے لیے مختص بیلٹ پر آئیں گے۔ براہ کرم درست نمبر کے لیے انفارمیشن اسکرینز چیک کریں۔
مجھے اپنے سامان کا بیلٹ نمبر جاننا ہے۔,ur,Find_Baggage_Belt,Arrival,براہ کرم اپنے سامان کے بیلٹ نمبر کے لیے فلائٹ انفارمیشن اسکرینز دیکھیں۔ وہ ارائیول ہال میں لگی ہوئی ہیں۔
کیا سامان کے بیلٹ دکھانے والی کوئی اسکرین ہے؟,ur,Find_Baggage_Belt,Arrival,جی ہاں، فلائٹ انفارمیشن ڈسپلے اسکرینز پورے ارائیول ہال میں موجود ہیں جو سامان کے بیلٹ کی تفصیلات دکھاتی ہیں۔
میری فلائٹ لینڈ کر گئی ہے، بیگ کہاں ہیں؟,ur,Find_Baggage_Belt,Arrival,آپ کا سامان جلد ہی مختص بیلٹ پر آ جائے گا۔ براہ کرم درست بیلٹ نمبر کے لیے اسکرینز چیک کریں۔
میرا سوٹ کیس نہیں آیا۔,ur,Report_Lost_Baggage,Arrival,مجھے یہ سن کر افسوس ہوا۔ براہ کرم فوری مدد کے لیے بیگیج سروسز کاؤنٹر پر تشریف لے جائیں۔ وہ آپ کی رپورٹ درج کرنے میں مدد کریں گے۔
مجھے اپنا بیگ نہیں مل رہا۔,ur,Report_Lost_Baggage,Arrival,اگر آپ کا بیگ بیلٹ پر نہیں ہے، تو براہ کرم اس کی گمشدگی کی اطلاع دینے کے لیے بیگیج سروسز کے دفتر جائیں۔
اگر میرا سامان گم ہو جائے تو میں کیا کروں؟,ur,Report_Lost_Baggage,Arrival,کسی بھی گمشدہ سامان کے لیے، براہ کرم فوری طور پر بیگیج سروسز کاؤنٹر پر موجود عملے سے رابطہ کریں۔
کنویئر بیلٹ خالی ہے لیکن میرا بیگ یہاں نہیں ہے۔,ur,Report_Lost_Baggage,Arrival,مجھے یہ سن کر افسوس ہوا۔ براہ کرم فوری مدد کے لیے بیگیج سروسز کاؤنٹر پر تشریف لے جائیں۔ وہ آپ کی رپورٹ درج کرنے میں مدد کریں گے۔
گمشدہ سوٹ کیس کے بارے میں کس سے بات کروں؟,ur,Report_Lost_Baggage,Arrival,بیگیج سروسز ڈیسک گمشدہ سوٹ کیس کی اطلاع دینے کے لیے صحیح جگہ ہے۔ براہ کرم اپنی سامان کی ٹیگ کی رسید تیار رکھیں۔
فلائٹ EK201 سے میرا بیگ گم ہو گیا ہے۔,ur,Report_Lost_Baggage,Arrival,براہ کرم فلائٹ EK201 سے اپنے گمشدہ بیگ کی رپورٹ درج کروانے کے لیے بیگیج سروسز کاؤنٹر پر جائیں۔
میں گمشدہ بیگ کی رپورٹ کیسے درج کرواؤں؟,ur,Report_Lost_Baggage,Arrival,بیگیج سروسز کاؤنٹر پر موجود عملہ آپ کو گمشدہ سامان کی رپورٹ درج کرنے کے لیے ایک فارم فراہم کرے گا۔
میرا سوٹ کیس خراب ہو گیا ہے۔,ur,Report_Damaged_Baggage,Arrival,براہ کرم کسی بھی خراب سامان کی اطلاع ائیرپورٹ سے نکلنے سے پہلے بیگیج سروسز کاؤنٹر پر دیں۔ وہ دعوے کے عمل میں آپ کی مدد کریں گے۔
میرے بیگ کا پہیہ ٹوٹ گیا ہے۔,ur,Report_Damaged_Baggage,Arrival,مجھے اس پر افسوس ہے۔ براہ کرم نقصان کی رپورٹ درج کروانے کے لیے بیگیج سروسز کاؤنٹر پر جائیں۔
میں ٹوٹے ہوئے سوٹ کیس کا دعویٰ کیسے کر سکتا ہوں؟,ur,Report_Damaged_Baggage,Arrival,دعویٰ کرنے کے لیے، براہ کرم بیگیج سروسز ڈیسک پر نقصان کی اطلاع دیں۔ یقینی بنائیں کہ یہ آپ ائیرپورٹ سے باہر نکلنے سے پہلے کریں۔
میرا بیگ ٹوٹ گیا ہے، اس کا کیا طریقہ کار ہے؟,ur,Report_Damaged_Baggage,Arrival,براہ کرم دعوے کا طریقہ کار شروع کرنے کے لیے بیگیج سروسز کاؤنٹر پر موجود عملے کو خراب بیگ دکھائیں۔
خراب سامان کی اطلاع کہاں دینی ہے؟,ur,Report_Damaged_Baggage,Arrival,بیگیج سروسز کاؤنٹر آپ کے سامان کو پہنچنے والے کسی بھی نقصان کی اطلاع دینے کے لیے مخصوص علاقہ ہے۔
مجھے سامان کی ٹرالی کہاں سے مل سکتی ہے؟,ur,Find_Trolley,Arrival,سامان کی ٹرالیاں تمام بیگیج کلیم بیلٹ کے قریب اور ارائیول ہال میں مختلف مقامات پر مفت دستیاب ہیں۔
کیا یہاں کوئی سامان والی گاڑیاں ہیں؟,ur,Find_Trolley,Arrival,جی ہاں، آپ سامان کی گاڑیاں بیگیج کیروسل کے قریب آسانی سے تلاش کر سکتے ہیں۔
مجھے اپنے بیگ کے لیے ایک ٹرالی چاہیے۔,ur,Find_Trolley,Arrival,سامان کی ٹرالیاں آپ کے استعمال کے لیے دستیاب ہیں۔ آپ انہیں بیگیج کلیم ہال کے داخلی راستے کے قریب تلاش کر سکتے ہیں۔
کیا مجھے سامان والی گاڑی کے لیے ادائیگی کرنی ہوگی؟,ur,Find_Trolley,Arrival,نہیں، ارائیول ہال میں سامان والی گاڑیاں تمام مسافروں کے لیے مفت ہیں۔
ٹرالیاں کہاں ہیں؟,ur,Find_Trolley,Arrival,آپ ٹرالیاں بیگیج کلیم ایریا کے آس پاس ہر جگہ تلاش کر سکتے ہیں۔
بیگ آنے میں کتنا وقت لگے گا؟,ur,Query_Wait_Time,Arrival,سامان عام طور پر فلائٹ لینڈ کرنے کے 20-30 منٹ بعد آنا شروع ہو جاتا ہے۔ براہ کرم انفارمیشن اسکرینز پر نظر رکھیں۔
سامان کے لیے انتظار کا وقت کیا ہے؟,ur,Query_Wait_Time,Arrival,انتظار کا وقت عام طور پر 20 سے 40 منٹ کے درمیان ہوتا ہے، جو ہوائی جہاز پر منحصر ہے۔ آپ کے صبر کا شکریہ۔
فلائٹ SV700 کے سامان کے بارے میں کوئی اپڈیٹ؟,ur,Query_Wait_Time,Arrival,براہ کرم اسٹیٹس کے لیے فلائٹ انفارمیشن ڈسپلے اسکرین چیک کریں۔ جب بیگ آنا شروع ہوں گے تو یہ 'Bags on Belt' دکھائے گا۔
مجھے اپنے سوٹ کیس کا کتنا انتظار کرنا پڑے گا؟,ur,Query_Wait_Time,Arrival,سامان کی ترسیل عام طور پر جلد ہی شروع ہو جاتی ہے۔ لینڈنگ کے بعد عام انتظار کا وقت تقریباً 20-30 منٹ ہوتا ہے۔
بیگیج کلیم کب شروع ہوگا؟,ur,Query_Wait_Time,Arrival,سامان جلد ہی بیلٹ پر ہونا چاہیے۔ آپ کے صبر کا شکریہ۔
بڑے سامان کے لیے کلیکشن پوائنٹ کہاں ہے؟,ur,Find_Oversized_Baggage,Arrival,بڑے سائز کی اشیاء خصوصی سامان ہینڈلنگ کاؤنٹر سے وصول کی جا سکتی ہیں۔ براہ کرم نشانیاں تلاش کریں یا زمینی عملے سے ہدایات طلب کریں۔
میرے پاس ایک اسٹرولر ہے، میں اسے کہاں سے اٹھاؤں؟,ur,Find_Oversized_Baggage,Arrival,اسٹرولر جیسی اشیاء کو بڑے سائز کا سامان سمجھا جاتا ہے۔ براہ کرم خصوصی ہینڈلنگ کاؤنٹر چیک کریں۔
میں اپنے کھیلوں کا سامان کہاں سے حاصل کر سکتا ہوں؟,ur,Find_Oversized_Baggage,Arrival,کھیلوں کا بڑا سامان بڑے سائز کے سامان والے علاقے میں پہنچایا جاتا ہے، نہ کہ باقاعدہ بیلٹ پر۔
بڑی اشیاء کے لیے کلیکشن؟,ur,Find_Oversized_Baggage,Arrival,براہ کرم اپنی بڑی اشیاء وصول کرنے کے لیے بڑے سائز کے سامان والے کاؤنٹر پر جائیں۔
بیگیج سروسز ڈیسک کہاں ہے؟,ur,Baggage_Services_Location,Arrival,بیگیج سروسز کاؤنٹر مرکزی بیگیج کلیم ایریا کے قریب واقع ہے۔ 'Baggage Services' یا 'Lost & Found' کے نشانات تلاش کریں۔
مجھے گمشدہ سامان کا دفتر تلاش کرنے کی ضرورت ہے۔,ur,Baggage_Services_Location,Arrival,گمشدہ سامان کا دفتر، جسے بیگیج سروسز بھی کہا جاتا ہے، بیگیج کلیم ہال کے آخر میں واقع ہے۔
سامان کے مسائل کے لیے ہیلپ ڈیسک کہاں ہے؟,ur,Baggage_Services_Location,Arrival,سامان کے کسی بھی مسئلے کے لیے، براہ کرم بیگیج کلیم ایریا میں واقع بیگیج سروسز کاؤنٹر پر جائیں۔
بیگیج آفس کی لوکیشن براہ مہربانی۔,ur,Baggage_Services_Location,Arrival,آپ بیگیج آفس کیروسل کے قریب تلاش کر سکتے ہیں۔ براہ کرم 'Baggage Services' کا نشان تلاش کریں۔
مجھے لگتا ہے کہ کسی نے غلطی سے میرا بیگ لے لیا ہے۔,ur,Mistaken_Baggage,Arrival,اگر آپ کو یقین ہے کہ کسی نے آپ کا بیگ لے لیا ہے، تو براہ کرم مدد کے لیے فوری طور پر بیگیج سروسز کاؤنٹر پر اس کی اطلاع دیں۔
یہ میرا سوٹ کیس نہیں ہے، یہ صرف میرے جیسا لگتا ہے۔,ur,Mistaken_Baggage,Arrival,براہ کرم غلط سوٹ کیس بیگیج سروسز کاؤنٹر پر واپس کریں اور اطلاع دیں کہ آپ نے غلط بیگ اٹھا لیا ہے۔
اگر میں نے غلطی سے غلط سامان لے لیا تو کیا ہوگا؟,ur,Mistaken_Baggage,Arrival,براہ کرم سامان کو فوری طور پر بیگیج سروسز کاؤنٹر پر لائیں تاکہ ہم آپ کا صحیح بیگ تلاش کرنے میں آپ کی مدد کر سکیں۔
میرے پاس کسی اور کا بیگ ہے۔,ur,Mistaken_Baggage,Arrival,براہ کرم ائیرپورٹ نہ چھوڑیں۔ اس کی اطلاع فوراً بیگیج سروسز ڈیسک پر دیں۔
کیا میں اپنے بیگ کہیں چھوڑ سکتا ہوں؟,ur,General_Inquiry,Arrival,سیکیورٹی وجوہات کی بناء پر، براہ کرم اپنے بیگ ہر وقت اپنے ساتھ رکھیں۔ ارائیول ایریا میں سامان رکھنے کی کوئی سہولت نہیں ہے۔
