id,category,user_query,intent,airport,response,language
15,immigration,How long does immigration usually take for international flights?,arrival_guidance,Islamabad International Airport (ISB),"Upon arrival, please follow the clearly marked signs to the immigration counters for passport and visa checks. Have your passport, completed arrival card, and any supporting documents ready for inspection by immigration officers. Processing time may vary; allow extra time during peak hours and refer to digital queue displays for your counter number.",English
16,immigration,How long does immigration usually take for international flights?,arrival_guidance,Islamabad International Airport (ISB),"Upon arrival, please follow the clearly marked signs to the immigration counters for passport and visa checks. Have your passport, completed arrival card, and any supporting documents ready for inspection by immigration officers. Processing time may vary; allow extra time during peak hours and refer to digital queue displays for your counter number.",English
17,immigration,Where do I go for immigration after landing at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Upon arrival, please follow the clearly marked signs to the immigration counters for passport and visa checks. Have your passport, completed arrival card, and any supporting documents ready for inspection by immigration officers. Processing time may vary; allow extra time during peak hours and refer to digital queue displays for your counter number.",English
18,immigration,How long does immigration usually take for international flights?,arrival_guidance,Islamabad International Airport (ISB),"Upon arrival, please follow the clearly marked signs to the immigration counters for passport and visa checks. Have your passport, completed arrival card, and any supporting documents ready for inspection by immigration officers. Processing time may vary; allow extra time during peak hours and refer to digital queue displays for your counter number.",English
19,immigration,How long does immigration usually take for international flights?,arrival_guidance,Islamabad International Airport (ISB),"Upon arrival, please follow the clearly marked signs to the immigration counters for passport and visa checks. Have your passport, completed arrival card, and any supporting documents ready for inspection by immigration officers. Processing time may vary; allow extra time during peak hours and refer to digital queue displays for your counter number.",English
20,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
21,baggage,Which carousel will flight EK643 use for baggage claim?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. The carousel for flight EK643 will be shown on the arrival display screens near the hall entrance. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
22,baggage,What should I do if my luggage is missing after arrival?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
23,baggage,What should I do if my luggage is missing after arrival?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
24,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
25,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
26,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
27,baggage,What should I do if my luggage is missing after arrival?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
28,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
29,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
30,baggage,Which carousel will flight BA124 use for baggage claim?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. The carousel for flight BA124 will be shown on the arrival display screens near the hall entrance. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
31,baggage,Which carousel will flight PK622 use for baggage claim?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. The carousel for flight PK622 will be shown on the arrival display screens near the hall entrance. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
32,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
33,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
34,baggage,What should I do if my luggage is missing after arrival?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
35,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
36,baggage,What should I do if my luggage is missing after arrival?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
37,baggage,Where can I collect my baggage after my flight lands?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. Please check the display screens for the carousel number assigned to your flight. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
38,baggage,Which carousel will flight EK768 use for baggage claim?,arrival_guidance,Islamabad International Airport (ISB),"After clearing immigration, proceed to the Baggage Claim hall on the ground floor where carousels are clearly numbered. The carousel for flight EK768 will be shown on the arrival display screens near the hall entrance. If your baggage is delayed or missing, report to the Baggage Services Desk located beside Carousel 5 where staff will assist you with tracing.",English
39,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
40,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
41,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
42,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
43,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
44,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
45,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
46,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
47,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
48,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
49,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
50,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
51,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
52,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
53,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
54,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
55,customs,Are there items I must declare on arrival through customs?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
56,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
57,customs,What is the customs procedure after collecting luggage at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Once you have collected your luggage, proceed to the customs area and follow the green (nothing to declare) or red (goods to declare) channel as appropriate. Keep receipts handy for any items you may need to declare and present them to the customs officer when requested. For specific questions about restricted or taxable goods, consult the customs information counter located nearby.",English
58,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
59,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
60,transport,Where is the short-term pickup area for family members?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
61,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
62,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
63,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
64,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
65,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
66,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
67,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
68,transport,Where is the short-term pickup area for family members?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
69,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
70,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
71,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
72,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
73,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
74,transport,Where is the short-term pickup area for family members?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
75,transport,How do I reach downtown Islamabad from the airport by public transport?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
76,transport,Where can I find taxis and ride-share pickups at the arrivals area?,arrival_guidance,Islamabad International Airport (ISB),"Authorized taxi and ride-hailing pickup points are located just outside the Arrivals Hall at Exit Gates 2 and 3. There is an official taxi counter inside the arrivals concourse where you may purchase tickets or request assistance arranging transport. For public transport, look for the shuttle and bus signage; airport staff can direct you to the correct pickup location.",English
77,assistance,How can I request wheelchair assistance on arrival?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
78,assistance,Is assistance available for elderly passengers at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
79,assistance,How can I request wheelchair assistance on arrival?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
80,assistance,How can I request wheelchair assistance on arrival?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
81,assistance,Is assistance available for elderly passengers at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
82,assistance,Is assistance available for elderly passengers at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
83,assistance,Is assistance available for elderly passengers at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
84,assistance,How can I request wheelchair assistance on arrival?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
85,assistance,Is assistance available for elderly passengers at ISB?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
86,assistance,How can I request wheelchair assistance on arrival?,arrival_guidance,Islamabad International Airport (ISB),"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",English
