Query,Language,Intent,Terminal,Response
ATM کہاں ہے؟,Urdu,Facilities,Arrival,ATM آمد کے ٹرمینل میں گیٹ 1 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
taxi stand کہاں ہے؟,Urdu,Facilities,Arrival,taxi stand آمد کے ٹرمینل میں گیٹ 2 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
car rental کہاں ہے؟,Urdu,Facilities,Arrival,car rental آمد کے ٹرمینل میں گیٹ 3 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
baggage trolley کہاں ہے؟,Urdu,Facilities,Arrival,baggage trolley آمد کے ٹرمینل میں گیٹ 4 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
lost and found کہاں ہے؟,Urdu,Facilities,Arrival,lost and found آمد کے ٹرمینل میں گیٹ 5 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
currency exchange کہاں ہے؟,Urdu,Facilities,Arrival,currency exchange آمد کے ٹرمینل میں گیٹ 6 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
drinking water کہاں ہے؟,Urdu,Facilities,Arrival,drinking water آمد کے ٹرمینل میں گیٹ 7 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
wheelchair service کہاں ہے؟,Urdu,Facilities,Arrival,wheelchair service آمد کے ٹرمینل میں گیٹ 8 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
parking area کہاں ہے؟,Urdu,Facilities,Arrival,parking area آمد کے ٹرمینل میں گیٹ 9 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
airport map کہاں ہے؟,Urdu,Facilities,Arrival,airport map آمد کے ٹرمینل میں گیٹ 10 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
pharmacy کہاں ہے؟,Urdu,Facilities,Arrival,pharmacy آمد کے ٹرمینل میں گیٹ 1 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
immigration counter کہاں ہے؟,Urdu,Facilities,Arrival,immigration counter آمد کے ٹرمینل میں گیٹ 2 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
airline helpdesk کہاں ہے؟,Urdu,Facilities,Arrival,airline helpdesk آمد کے ٹرمینل میں گیٹ 3 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
cafeteria کہاں ہے؟,Urdu,Facilities,Arrival,cafeteria آمد کے ٹرمینل میں گیٹ 4 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
security office کہاں ہے؟,Urdu,Facilities,Arrival,security office آمد کے ٹرمینل میں گیٹ 5 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
tourist information کہاں ہے؟,Urdu,Facilities,Arrival,tourist information آمد کے ٹرمینل میں گیٹ 6 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
public transport area کہاں ہے؟,Urdu,Facilities,Arrival,public transport area آمد کے ٹرمینل میں گیٹ 7 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
hotel booking desk کہاں ہے؟,Urdu,Facilities,Arrival,hotel booking desk آمد کے ٹرمینل میں گیٹ 8 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
arrival waiting area کہاں ہے؟,Urdu,Facilities,Arrival,arrival waiting area آمد کے ٹرمینل میں گیٹ 9 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
metro station کہاں ہے؟,Urdu,Facilities,Arrival,metro station آمد کے ٹرمینل میں گیٹ 10 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
rest zone کہاں ہے؟,Urdu,Facilities,Arrival,rest zone آمد کے ٹرمینل میں گیٹ 1 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
wifi helpdesk کہاں ہے؟,Urdu,Facilities,Arrival,wifi helpdesk آمد کے ٹرمینل میں گیٹ 2 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
customer service کہاں ہے؟,Urdu,Facilities,Arrival,customer service آمد کے ٹرمینل میں گیٹ 3 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
bank counter کہاں ہے؟,Urdu,Facilities,Arrival,bank counter آمد کے ٹرمینل میں گیٹ 4 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
VIP lounge کہاں ہے؟,Urdu,Facilities,Arrival,VIP lounge آمد کے ٹرمینل میں گیٹ 5 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
emergency exit کہاں ہے؟,Urdu,Facilities,Arrival,emergency exit آمد کے ٹرمینل میں گیٹ 6 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
cloakroom کہاں ہے؟,Urdu,Facilities,Arrival,cloakroom آمد کے ٹرمینل میں گیٹ 7 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
cleaning service کہاں ہے؟,Urdu,Facilities,Arrival,cleaning service آمد کے ٹرمینل میں گیٹ 8 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
maintenance desk کہاں ہے؟,Urdu,Facilities,Arrival,maintenance desk آمد کے ٹرمینل میں گیٹ 9 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
elevator کہاں ہے؟,Urdu,Facilities,Arrival,elevator آمد کے ٹرمینل میں گیٹ 10 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
escalator کہاں ہے؟,Urdu,Facilities,Arrival,escalator آمد کے ٹرمینل میں گیٹ 1 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
shuttle bus stop کہاں ہے؟,Urdu,Facilities,Arrival,shuttle bus stop آمد کے ٹرمینل میں گیٹ 2 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
lost passport desk کہاں ہے؟,Urdu,Facilities,Arrival,lost passport desk آمد کے ٹرمینل میں گیٹ 3 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
drinking fountain کہاں ہے؟,Urdu,Facilities,Arrival,drinking fountain آمد کے ٹرمینل میں گیٹ 4 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
restaurant کہاں ہے؟,Urdu,Facilities,Arrival,restaurant آمد کے ٹرمینل میں گیٹ 5 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
coffee shop کہاں ہے؟,Urdu,Facilities,Arrival,coffee shop آمد کے ٹرمینل میں گیٹ 6 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
gift shop کہاں ہے؟,Urdu,Facilities,Arrival,gift shop آمد کے ٹرمینل میں گیٹ 7 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
arrival hall کہاں ہے؟,Urdu,Facilities,Arrival,arrival hall آمد کے ٹرمینل میں گیٹ 8 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
arrival exit کہاں ہے؟,Urdu,Facilities,Arrival,arrival exit آمد کے ٹرمینل میں گیٹ 9 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
toilets کہاں ہے؟,Urdu,Facilities,Arrival,toilets آمد کے ٹرمینل میں گیٹ 10 کے قریب واقع ہے۔ آپ 'Arrival Facilities' کے سائنز کو فالو کر کے وہاں پہنچ سکتے ہیں۔ اگر تلاش میں دشواری ہو تو کسی ایئرپورٹ اسٹاف سے مدد لیں۔
